,x_1,x_109,x_113,x_12,x_124,x_127,x_144,x_16,x_18,x_2,x_25,x_27,x_28,x_30,x_33,x_38,x_42,x_44,x_45,x_52,x_55,x_57,x_59,x_60,x_62,x_64,x_67,x_68,x_7,x_70,x_71,x_73,x_77,x_78,x_8,x_80,x_83,x_89,x_91,x_99,y
3518,5191,0,0,124,59,1,5,43,999,5,58,94,-36,1,28.38,-0.22,24,426,-0.8,1,0.01,-0.56,127,0,0.02,0,0,0.03,815,45,1,0.11,955,32,184,-0.31,74,0.02,-0.1,-0.49,0
3519,5099,0,6,88,57,-2,2,53,10,3,38,93,-50,1,26.82,0.13,3,1449,0.29,2,0.01,2.41,58,1,0.01,0,0,-0.01,865,119,1,0.11,1028,20,363,2.69,418,0.02,-0.1,0.07,1
3520,5099,0,5,195,60,-2,1,16,999,6,51,93,-46,1,24.5,-0.22,0,1313,0.29,1,0.0,-0.56,154,0,0.02,1,1,-0.01,557,191,0,-0.62,971,13,516,-0.31,289,0.02,-0.1,0.21,0
3521,5228,1,0,151,41,1,5,70,999,2,36,94,-42,0,45.16,0.13,6,686,-0.8,1,0.0,0.19,80,0,0.02,1,0,0.06,246,39,0,0.11,424,23,151,-0.31,146,0.02,-0.1,0.07,0
3522,5228,1,1,308,53,1,5,61,999,8,47,94,-42,1,6.06,-0.04,30,59,-0.8,3,0.01,0.19,81,0,0.01,1,0,0.06,382,4,1,-0.62,553,16,224,-0.31,433,0.02,-0.1,-0.49,0
3523,5228,0,1,667,35,1,5,7,999,2,49,93,-36,1,13.12,-0.04,19,1962,0.29,1,0.0,-0.08,141,0,0.0,1,0,0.03,206,46,0,0.11,1260,13,103,-0.31,264,0.02,0.24,0.21,0
3524,5228,1,5,450,45,1,5,32,999,1,39,93,-36,1,30.71,-0.22,1,1430,0.29,1,0.01,-0.08,51,0,0.03,0,0,-0.01,971,202,1,0.11,573,27,215,-0.31,6,-0.07,-0.1,-0.03,0
3525,5228,1,1,300,15,1,5,49,999,6,33,93,-36,0,12.12,0.2,30,1090,0.29,3,0.01,-0.08,108,0,0.02,1,0,-0.05,222,70,0,-0.62,1021,32,183,-0.31,162,0.02,0.24,0.21,0
3526,5009,0,1,169,94,-2,1,38,21,9,66,93,-35,1,10.31,0.13,12,263,0.29,1,0.0,2.41,95,2,0.0,1,0,-0.01,69,218,0,0.11,444,15,525,0.35,93,-0.07,-0.1,0.9,1
3527,5228,1,6,406,49,1,5,2,999,3,36,93,-36,0,32.82,0.13,8,624,0.29,1,0.01,-0.08,144,0,0.0,0,1,0.06,124,163,0,0.11,646,23,45,-0.31,86,0.02,-0.1,0.07,0
3528,5099,1,0,206,51,-2,1,22,999,1,46,93,-47,1,5.72,-0.4,20,1272,0.29,3,0.0,0.51,128,0,0.03,1,0,-0.01,930,114,1,0.11,657,22,332,-0.31,331,0.02,-0.13,-0.49,0
3529,5099,1,6,849,17,-2,1,34,999,10,44,93,-46,1,2.35,0.13,11,1210,0.29,2,0.01,-0.56,57,1,0.0,0,1,0.03,221,20,1,-0.62,715,12,428,0.35,180,0.02,-0.1,-0.21,0
3530,5228,1,0,618,64,1,5,6,999,5,50,94,-42,1,24.2,0.13,7,894,-0.8,7,0.01,0.19,163,0,0.01,1,1,-0.01,262,132,1,-0.62,1446,14,705,-0.31,438,-0.07,-0.1,0.07,1
3531,5191,1,1,330,58,1,5,2,999,1,32,94,-36,0,14.67,0.13,30,1250,-0.8,1,0.01,-0.56,105,0,0.01,1,1,-0.01,542,223,0,0.11,1441,30,379,-0.31,407,0.02,-0.1,-0.21,0
3532,5228,1,0,263,80,1,5,42,999,3,52,93,-36,1,13.55,-0.37,15,734,0.29,1,0.01,-0.08,84,0,0.02,1,1,-0.01,915,103,1,0.11,1459,17,268,-0.31,183,0.02,-0.1,-0.03,0
3533,5191,0,1,390,1,1,5,44,999,5,26,94,-36,0,15.59,-0.04,4,1148,-0.8,4,0.0,-0.56,102,0,0.02,0,0,-0.01,235,105,0,0.11,1357,1,213,-0.31,461,0.02,0.24,-0.49,0
3534,5228,1,0,938,60,1,5,34,999,3,30,93,-36,1,7.84,0.2,21,1259,0.29,1,0.0,-0.08,32,0,0.03,0,0,0.03,891,115,1,0.11,515,27,180,-0.31,257,0.02,0.24,0.21,0
3535,5191,0,5,211,34,1,5,34,999,2,34,94,-36,1,1.78,0.13,13,1788,-0.8,2,0.01,-0.56,107,0,0.03,1,1,-0.05,336,181,1,0.11,1267,14,296,-0.31,29,0.02,-0.13,0.07,0
3536,5196,0,0,835,29,0,4,4,999,8,30,93,-42,0,13.81,0.2,13,1166,0.29,1,0.01,-0.13,118,0,0.02,1,0,-0.01,581,35,0,0.11,666,2,196,-0.31,33,-0.07,-0.1,-0.16,0
3537,5196,1,0,678,13,0,4,28,999,1,56,93,-42,0,23.52,-0.22,23,476,0.29,2,0.0,-0.13,46,1,0.01,1,1,-0.01,148,36,0,0.11,790,33,163,0.35,89,0.02,-0.1,0.9,0
3538,5191,0,5,944,57,1,5,43,999,6,33,94,-36,0,0.04,-0.4,6,733,-0.8,2,0.01,-0.56,140,0,0.03,1,0,-0.05,233,241,1,0.11,739,14,76,-0.31,235,0.02,-0.1,-0.49,0
3539,5191,1,5,131,39,1,5,7,999,0,31,94,-36,0,63.01,-0.37,23,873,-0.8,17,0.01,-0.56,110,0,0.0,0,0,-0.01,585,112,1,0.11,1562,7,597,-0.31,85,0.02,-0.13,-0.49,0
3540,5191,1,0,790,18,1,5,42,999,6,47,94,-36,0,0.46,0.43,3,1631,-0.8,1,0.01,-0.56,95,0,0.01,1,1,-0.01,754,189,0,-0.62,1178,9,247,-0.31,418,0.02,0.24,0.21,0
3541,5228,1,0,87,68,1,5,47,999,9,46,94,-42,0,0.41,0.13,14,1682,-0.8,3,0.0,0.19,78,0,0.02,0,0,-0.01,795,113,0,0.11,837,24,75,-0.31,331,0.02,-0.1,-0.21,0
3542,5191,1,0,926,39,1,5,65,999,8,54,94,-36,1,64.95,-0.22,21,541,-0.8,2,0.0,-0.56,124,0,0.02,0,1,-0.01,488,197,0,0.11,426,27,120,-0.31,103,0.02,-0.1,0.07,0
3543,5196,1,6,554,96,0,4,69,999,3,30,93,-42,1,9.28,0.2,24,1024,0.29,2,0.0,-0.13,27,0,0.01,0,0,0.03,1,45,0,0.11,1644,28,78,-0.31,109,0.02,0.24,0.07,0
3544,5228,0,5,337,19,1,5,37,999,5,40,94,-43,0,36.11,0.43,27,574,0.29,9,0.0,-0.3,90,0,0.01,1,1,0.06,562,191,1,-0.62,1373,14,143,-0.31,220,0.02,-0.1,-0.26,0
3545,5228,1,1,321,30,1,5,19,999,3,45,94,-43,1,35.09,-0.04,25,600,-0.8,4,0.01,-0.3,78,0,0.02,0,0,-0.01,697,188,0,0.11,1020,8,68,-0.31,376,0.02,-0.1,-0.21,0
3546,5228,1,1,704,24,1,5,3,999,3,45,94,-42,1,52.56,-0.22,26,1083,-0.8,1,0.01,0.19,192,0,0.01,0,0,-0.01,34,167,1,0.11,1555,32,264,-0.31,372,-0.07,-0.1,0.56,0
3547,5076,1,1,272,68,-3,1,31,3,1,55,93,-41,1,58.51,-0.04,26,472,0.29,3,0.01,0.19,85,1,0.02,0,1,-0.01,281,130,0,0.11,848,21,136,2.69,379,0.02,-0.1,0.9,0
3548,5228,1,5,185,58,1,5,14,999,7,30,93,-36,0,5.02,0.2,21,1520,0.29,2,0.0,-0.08,7,0,0.01,0,0,0.06,734,150,0,-0.62,710,28,313,-0.31,435,0.02,-0.1,0.21,0
3549,4992,0,1,603,31,-2,1,64,999,10,82,94,-40,0,69.21,-0.22,26,1037,0.29,1,0.0,-0.3,140,0,0.02,0,0,-0.05,280,56,1,0.11,1467,20,316,-0.31,286,0.02,-0.13,-0.03,1
3550,5228,1,5,113,12,1,5,48,999,6,55,94,-43,0,1.78,-0.22,25,1825,0.29,1,0.01,-0.3,27,0,0.02,0,1,0.03,299,186,1,0.11,779,12,1298,-0.31,375,0.02,-0.1,0.12,1
3551,5191,0,0,92,3,1,5,33,999,8,39,94,-36,1,0.49,-0.4,15,692,-0.8,2,0.0,-0.56,43,0,0.0,0,0,-0.01,627,246,0,0.11,1107,27,157,-0.31,492,0.02,-0.1,-0.66,0
3552,5191,1,6,897,17,1,5,50,999,6,46,94,-36,1,6.85,-0.4,14,1523,-0.8,2,0.01,-0.56,182,0,0.02,0,0,-0.01,399,25,0,0.11,1450,29,1135,-0.31,300,0.02,-0.1,0.07,0
3553,5196,1,0,949,84,0,4,46,999,10,33,93,-42,0,54.02,-0.22,22,854,0.29,1,0.0,-0.13,41,0,0.0,0,0,-0.01,584,25,0,0.11,1083,15,60,-0.31,77,0.02,0.24,-0.49,0
3554,5196,1,1,556,0,0,4,12,999,7,39,93,-42,1,17.89,0.43,25,1140,0.29,2,0.0,-0.13,176,0,0.02,0,1,-0.01,170,167,0,0.11,835,0,188,-0.31,476,0.02,0.24,0.21,0
3555,5228,1,0,941,7,1,5,25,999,6,37,94,-43,1,15.51,-0.22,14,1317,0.29,3,0.01,-0.3,111,0,0.0,1,1,-0.01,123,7,0,-0.62,614,8,97,-0.31,93,0.02,-0.1,-0.49,0
3556,5076,1,5,133,19,-3,1,70,999,4,28,92,-31,1,13.85,0.13,6,472,0.29,3,0.01,-0.08,121,0,0.01,1,1,0.03,82,36,1,0.11,1311,16,78,-0.31,7,0.02,0.24,0.07,1
3557,5228,0,0,842,69,1,5,59,999,8,41,93,-36,0,0.3,0.2,25,1069,0.29,2,0.01,-0.08,111,0,0.01,1,1,-0.01,914,151,1,0.11,1534,11,116,-0.31,384,-0.07,-0.13,0.07,0
3558,5191,0,0,418,46,1,5,31,999,3,39,94,-36,0,34.8,0.2,28,770,-0.8,3,0.0,-0.56,131,0,0.01,1,0,-0.01,334,158,0,0.11,1219,33,160,-0.31,159,0.02,-0.1,0.21,0
3559,5191,1,5,72,86,1,5,50,999,0,27,94,-36,0,12.21,-0.22,17,1389,-0.8,5,0.01,-0.56,182,0,0.01,0,0,0.06,903,186,1,0.11,738,32,51,-0.31,448,0.02,-0.1,-0.49,0
3560,5196,1,0,986,95,0,4,43,999,2,39,93,-42,1,23.33,-0.4,24,918,0.29,2,0.01,-0.13,31,0,0.02,0,0,0.06,212,232,0,0.11,633,14,272,-0.31,155,-0.07,-0.1,-0.03,0
3561,5196,1,0,146,66,0,4,31,999,9,46,93,-42,1,3.7,0.13,5,524,0.29,1,0.01,-0.13,88,1,0.01,1,0,0.06,134,194,1,0.11,361,8,61,0.35,500,0.02,-0.1,0.07,0
3562,5099,1,0,496,24,-2,2,32,999,6,38,93,-50,0,70.86,0.13,3,1054,0.29,1,0.0,2.41,95,0,0.01,1,1,0.03,782,58,0,0.11,570,22,119,-0.31,214,0.02,-0.1,0.07,0
3563,5196,0,6,653,38,0,4,39,999,10,54,93,-42,0,17.63,-0.04,7,997,0.29,2,0.01,-0.13,109,0,0.02,1,0,-0.01,483,31,1,0.11,100,12,32,-0.31,21,0.02,0.24,0.07,0
3564,5228,1,5,337,1,1,5,42,999,4,25,94,-43,0,23.52,-0.4,19,642,0.29,29,0.0,-0.3,91,0,0.03,0,0,0.03,671,240,1,0.11,1565,8,18,-0.31,106,0.02,0.24,0.21,0
3565,5024,1,5,878,54,-3,1,50,6,7,37,93,-33,0,37.56,0.2,28,653,0.29,2,0.0,2.26,123,1,0.01,0,0,0.06,806,249,0,0.11,1297,21,206,2.69,282,-0.07,-0.1,0.21,1
3566,5191,0,6,849,97,1,5,37,999,1,28,94,-36,1,14.58,-0.4,26,1445,-0.8,3,0.0,-0.56,140,0,0.03,1,1,-0.01,384,173,0,0.11,841,13,125,-0.31,309,0.02,0.24,-0.26,0
3567,5228,1,0,359,3,1,5,65,999,8,53,93,-36,0,9.42,-0.22,2,1084,0.29,1,0.01,-0.08,155,0,0.03,1,0,0.03,733,65,0,-0.62,1229,19,446,-0.31,127,0.02,-0.1,-0.49,0
3568,5099,0,6,237,91,-2,1,34,999,9,58,93,-46,0,0.92,-0.22,21,1076,0.29,2,0.01,-0.56,80,1,0.02,1,1,-0.01,530,161,0,-0.62,1787,30,451,0.35,384,0.02,-0.1,-0.49,0
3569,5191,0,1,514,42,1,5,49,999,6,31,94,-36,0,2.2,-0.04,28,1009,-0.8,22,0.0,-0.56,84,0,0.01,0,1,0.03,232,220,1,0.11,470,10,132,-0.31,311,0.02,0.24,0.21,0
3570,5228,1,0,210,60,1,5,41,999,0,42,94,-42,0,13.84,-0.04,7,1225,-0.8,1,0.01,0.19,119,0,0.01,0,0,-0.01,409,227,1,0.11,1038,12,174,-0.31,40,0.02,-0.1,-0.21,0
3571,5228,1,0,578,14,1,5,43,999,7,37,94,-43,1,0.42,0.13,16,1693,0.29,3,0.01,-0.3,13,0,0.02,1,0,0.06,944,150,1,0.11,1909,4,340,-0.31,426,0.02,-0.1,-0.49,0
3572,5099,1,5,503,58,-2,1,25,999,2,37,93,-46,0,21.2,0.2,8,117,0.29,3,0.0,-0.56,58,1,0.02,1,0,-0.05,686,154,1,0.11,1086,2,143,0.35,356,0.02,-0.13,-0.26,0
3573,5099,0,1,960,88,-2,1,20,999,8,24,93,-46,1,13.66,-0.4,24,1543,0.29,3,0.01,-0.56,42,0,0.03,0,1,0.06,800,178,0,0.11,1318,19,61,-0.31,200,0.02,0.24,-0.49,0
3574,5228,1,5,157,46,1,5,3,999,2,33,94,-43,0,44.55,0.13,10,1310,-0.8,17,0.01,-0.3,146,0,0.02,0,0,0.06,862,136,1,0.11,309,12,9,-0.31,46,0.02,-0.1,0.07,0
3575,5191,0,0,200,81,1,5,28,999,5,59,94,-36,1,26.39,0.13,1,1448,-0.8,2,0.01,-0.56,117,0,0.0,1,1,-0.01,38,244,0,0.11,1056,31,1438,-0.31,376,0.02,-0.1,0.07,0
3576,5018,0,1,306,42,-3,1,36,999,7,60,92,-27,0,38.96,-0.22,24,626,0.29,1,0.0,1.54,104,0,0.01,1,1,0.06,669,43,1,0.11,1393,13,82,-0.31,468,0.02,-0.1,0.9,0
3577,5228,1,5,786,78,1,5,40,999,0,31,93,-36,1,1.38,0.2,13,892,0.29,1,0.0,-0.08,60,0,0.0,0,1,-0.05,986,3,1,0.11,1011,4,209,-0.31,407,0.02,-0.1,0.21,0
3578,5191,1,5,275,27,1,5,17,999,3,38,94,-36,0,11.18,0.13,19,978,-0.8,1,0.0,-0.56,103,0,0.01,1,0,-0.01,204,69,0,0.11,1403,31,101,-0.31,168,0.02,-0.1,0.07,0
3579,5228,1,0,105,10,1,5,43,999,5,35,94,-43,0,1.38,-0.04,1,1027,0.29,3,0.01,-0.3,91,0,0.01,0,0,0.03,307,133,1,-0.62,1054,4,277,-0.31,25,0.02,0.24,0.12,0
3580,4992,0,6,867,59,-2,1,52,3,4,26,94,-38,1,4.03,0.2,3,1276,-0.8,1,0.0,-0.08,39,1,0.02,1,0,0.06,979,86,1,0.11,1117,32,1087,2.69,337,0.02,0.24,0.21,1
3581,5196,1,1,336,88,0,4,32,999,9,52,93,-42,1,5.45,0.2,7,1831,0.29,1,0.0,-0.13,39,0,0.01,0,0,0.06,86,87,1,0.11,1168,9,147,-0.31,420,0.02,-0.1,0.9,0
3582,5228,1,0,462,78,1,5,59,999,7,35,94,-42,0,35.59,-0.4,27,1486,-0.8,2,0.0,0.19,72,0,0.02,1,0,0.06,836,237,0,0.11,1155,19,782,-0.31,367,-0.07,-0.1,-0.49,0
3583,5191,1,1,134,69,1,5,69,999,4,42,94,-36,1,11.41,0.2,26,1559,-0.8,1,0.0,-0.56,106,0,0.02,0,1,-0.05,580,13,0,0.11,1001,28,232,-0.31,163,0.02,-0.13,0.21,0
3584,5228,1,5,855,16,1,5,10,999,3,46,94,-42,1,19.32,-0.4,18,829,-0.8,2,0.01,0.19,121,0,0.0,1,0,-0.01,740,163,0,0.11,1340,20,231,-0.31,326,0.02,-0.13,0.56,0
3585,5228,1,5,942,97,1,5,48,999,6,40,94,-42,0,38.27,0.13,30,840,-0.8,6,0.0,0.19,133,0,0.01,0,1,0.06,80,167,1,0.11,259,18,92,-0.31,459,0.02,-0.1,0.07,0
3586,5228,1,5,333,41,1,5,59,999,4,58,93,-36,0,30.92,0.2,5,1165,0.29,2,0.0,-0.08,148,0,0.02,0,0,0.06,876,73,0,0.11,1017,10,129,-0.31,154,0.02,-0.1,0.21,0
3587,5228,1,6,314,28,1,5,23,999,1,52,94,-43,1,16.07,-0.22,24,1176,0.29,6,0.01,-0.3,106,0,0.02,1,1,0.03,862,96,0,0.11,1143,18,156,-0.31,279,0.02,-0.1,-0.49,0
3588,5196,0,0,608,35,0,4,6,999,5,30,93,-42,0,5.94,0.2,12,852,0.29,1,0.0,-0.13,155,0,0.02,1,1,-0.01,895,159,1,0.11,801,12,198,-0.31,156,-0.07,-0.13,0.21,0
3589,5228,0,5,995,57,1,5,54,999,7,44,93,-36,1,49.11,-0.4,20,975,0.29,3,0.0,-0.08,97,0,0.01,1,1,0.06,161,76,0,0.11,758,3,135,-0.31,143,0.02,-0.1,-0.49,0
3590,5191,1,5,367,49,1,5,23,999,8,53,94,-36,1,20.26,-0.04,26,951,-0.8,1,0.01,-0.56,156,0,0.01,1,1,0.06,41,80,1,-0.62,1087,19,107,-0.31,135,0.02,-0.1,-0.21,0
3591,5228,0,6,207,56,1,5,9,999,6,30,94,-42,0,31.58,0.2,15,953,-0.8,7,0.0,0.19,139,0,0.03,1,1,0.03,973,235,1,0.11,666,27,27,-0.31,275,0.02,0.24,-0.16,0
3592,5228,1,5,821,39,1,5,10,999,3,43,94,-43,0,25.73,-0.37,15,623,0.29,1,0.0,-0.3,130,0,0.03,0,0,-0.05,617,111,0,0.11,939,4,272,-0.31,434,0.02,-0.1,-0.49,0
3593,4992,0,1,152,54,-2,1,55,999,3,39,94,-38,0,15.09,-0.04,23,1590,0.29,6,0.01,-0.08,164,0,0.0,0,1,-0.01,983,248,0,0.11,1289,4,308,-0.31,406,0.02,0.24,-0.21,1
3594,5076,1,0,429,66,-3,1,4,6,9,43,92,-31,1,43.0,-0.4,0,1857,0.29,1,0.01,-0.08,106,2,0.01,0,1,-0.01,56,17,1,0.11,795,1,180,0.35,5,0.02,-0.1,-0.16,0
3595,5191,1,1,939,51,1,5,36,999,2,57,94,-36,1,5.41,-0.22,6,741,-0.8,1,0.01,-0.56,91,0,0.02,1,0,-0.01,841,244,1,-0.62,1608,26,47,-0.31,307,0.02,-0.13,-0.49,0
3596,5018,1,1,747,20,-3,1,21,999,10,37,92,-27,0,8.17,0.2,11,967,0.29,2,0.0,1.54,28,0,0.02,0,0,-0.01,455,19,1,0.11,808,11,416,-0.31,281,0.02,0.24,0.21,1
3597,5228,0,6,374,99,1,5,40,999,4,32,93,-36,0,3.58,0.2,13,502,0.29,1,0.0,-0.08,149,0,0.02,1,0,0.03,329,109,0,0.11,663,18,137,-0.31,141,0.02,-0.1,0.07,0
3598,5099,0,5,976,77,-2,1,20,999,2,40,93,-46,1,32.75,0.13,13,98,0.29,1,0.01,-0.56,33,1,0.02,1,0,-0.01,738,24,1,0.11,719,20,43,0.35,302,0.02,0.24,0.21,0
3599,5228,1,5,272,30,1,5,54,999,5,41,94,-42,0,3.58,0.43,7,1827,-0.8,3,0.0,0.19,66,0,0.03,0,0,0.06,971,148,0,-0.62,807,19,780,-0.31,95,0.02,0.24,-0.49,0
3600,5228,0,5,681,40,1,5,24,999,8,46,94,-42,1,39.29,0.2,17,1294,-0.8,3,0.0,0.19,128,0,0.0,0,1,-0.01,727,37,1,0.11,1019,5,1288,-0.31,441,0.02,-0.13,0.07,0
3601,5099,1,0,359,80,-2,1,37,999,5,33,93,-46,1,38.59,-0.04,20,1108,0.29,2,0.01,-0.56,23,1,0.0,1,1,0.03,865,172,0,0.11,808,23,367,0.35,139,0.02,0.24,-0.21,0
3602,5191,0,5,311,38,1,5,42,999,3,49,94,-36,0,54.53,0.2,23,1175,-0.8,7,0.0,-0.56,94,0,0.03,0,0,-0.01,547,132,0,0.11,643,5,170,-0.31,500,0.02,-0.13,-0.16,0
3603,5076,1,6,683,53,-3,1,49,999,6,52,92,-31,1,3.55,-0.04,8,1567,0.29,1,0.0,-0.08,141,0,0.01,1,1,-0.01,166,78,1,0.11,1076,21,408,-0.31,254,0.02,-0.1,-0.16,1
3604,5099,1,1,60,28,-2,1,50,999,9,31,93,-46,1,41.61,0.2,18,440,0.29,1,0.01,-0.56,70,0,0.01,0,1,0.06,646,46,1,0.11,926,8,244,-0.31,271,0.02,0.24,0.21,0
3605,5228,0,6,882,72,1,5,38,999,3,32,94,-42,0,43.1,-0.4,21,1129,-0.8,1,0.01,0.19,144,0,0.01,1,0,-0.05,947,177,1,0.11,150,7,261,-0.31,316,0.02,-0.1,-0.49,0
3606,5228,1,6,961,29,1,5,9,999,9,37,93,-36,1,35.54,0.2,19,1066,0.29,11,0.0,-0.08,123,0,0.01,0,1,-0.05,368,65,1,0.11,1246,18,125,-0.31,439,0.02,0.24,0.21,0
3607,5228,0,0,786,75,1,5,55,999,10,45,93,-36,0,8.54,-0.22,2,607,0.29,3,0.0,-0.08,139,0,0.02,0,0,0.03,584,141,0,0.11,1529,23,76,-0.31,288,0.02,-0.1,-0.03,0
3608,5191,0,5,988,95,1,5,34,999,9,39,94,-36,1,14.45,-0.37,17,1663,-0.8,1,0.01,-0.56,70,0,0.02,0,1,-0.05,113,184,1,-0.62,979,22,32,-0.31,126,-0.07,-0.13,-0.49,0
3609,5191,0,6,204,38,1,5,70,999,6,28,94,-36,0,8.7,-0.4,23,873,-0.8,2,0.0,-0.56,70,0,0.01,1,1,-0.01,491,196,1,0.11,342,3,489,-0.31,426,0.02,0.24,-0.49,0
3610,5228,0,5,978,12,1,5,8,999,3,45,94,-43,0,40.86,-0.22,20,74,-0.8,1,0.01,-0.3,112,0,0.01,0,1,-0.01,45,120,1,-0.62,627,19,168,-0.31,367,0.02,-0.13,-0.49,0
3611,5196,1,0,587,12,0,4,40,999,10,33,93,-42,1,2.47,0.2,10,641,0.29,2,0.01,-0.13,63,0,0.01,0,0,0.03,328,233,1,-0.62,1038,26,386,-0.31,186,0.02,-0.1,0.21,0
3612,5191,0,1,964,86,1,5,53,999,9,37,94,-36,0,25.94,0.13,22,1016,-0.8,9,0.01,-0.56,37,0,0.02,1,0,-0.01,637,187,0,0.11,135,22,834,-0.31,202,0.02,-0.1,0.07,0
3613,5099,1,5,707,7,-2,1,27,999,9,34,93,-46,0,18.93,0.2,13,1752,0.29,1,0.01,-0.56,126,0,0.02,1,1,0.03,547,17,0,0.11,870,6,87,-0.31,269,0.02,0.24,-0.66,0
3614,5191,0,0,369,27,1,5,20,999,8,39,94,-36,1,63.07,-0.4,13,644,-0.8,3,0.01,-0.56,64,0,0.0,0,1,-0.01,230,173,0,0.11,1602,32,322,-0.31,31,0.02,-0.1,-0.21,0
3615,5076,1,6,903,41,-3,1,64,999,2,31,92,-31,0,20.88,0.2,10,230,-0.8,2,0.01,-0.08,109,0,0.03,0,1,-0.01,541,187,1,0.11,1300,10,115,-0.31,61,-0.07,0.24,0.21,0
3616,5099,1,5,963,21,-2,1,13,999,6,41,93,-46,0,29.58,-0.04,16,1969,0.29,2,0.01,-0.56,105,0,0.02,1,1,0.06,228,219,1,0.11,697,14,180,-0.31,189,0.02,-0.1,-0.16,0
3617,4964,1,1,646,48,-1,1,33,10,8,55,95,-50,1,16.2,-0.04,26,969,-0.8,2,0.0,1.54,104,3,0.03,0,0,0.06,156,29,0,0.11,165,21,317,2.69,346,0.02,-0.1,0.21,0
3618,5099,1,6,36,82,-2,1,44,999,7,49,93,-46,1,18.02,-0.4,17,1059,0.29,1,0.0,-0.56,79,2,0.03,1,0,-0.01,106,60,1,0.11,884,25,135,0.35,182,0.02,-0.1,-0.49,0
3619,5228,0,6,985,54,1,5,8,999,8,36,94,-43,1,7.74,0.2,12,887,0.29,1,0.01,-0.3,148,0,0.03,1,0,0.03,40,222,1,-0.62,1485,20,187,-0.31,225,0.02,-0.13,0.21,0
3620,5228,1,1,632,96,1,5,69,999,9,26,94,-42,0,37.03,-0.04,14,1841,-0.8,6,0.0,0.19,7,0,0.02,1,1,-0.01,710,89,0,0.11,1786,23,120,-0.31,480,0.02,-0.1,0.21,0
3621,5228,1,5,295,36,1,5,51,999,10,46,93,-36,0,47.0,0.2,7,916,0.29,2,0.0,-0.08,80,0,0.02,1,1,-0.01,552,239,0,-0.62,1353,4,55,-0.31,324,0.02,-0.1,0.21,0
3622,5228,0,5,724,25,1,5,40,999,5,38,94,-43,1,44.38,0.2,22,1571,0.29,9,0.01,-0.3,81,0,0.02,0,0,-0.01,275,201,1,0.11,298,1,543,-0.31,466,0.02,-0.13,-0.16,0
3623,5228,0,5,78,95,1,5,59,999,6,40,94,-43,1,41.89,-0.4,12,1757,0.29,4,0.01,-0.3,130,0,0.0,0,1,0.06,859,19,0,-0.62,527,2,504,-0.31,49,0.02,-0.1,-0.49,0
3624,5191,0,5,276,34,1,5,52,999,3,38,94,-36,1,25.89,0.2,13,557,-0.8,5,0.01,-0.56,39,0,0.01,1,0,-0.01,655,85,1,0.11,1428,14,47,-0.31,275,0.02,-0.1,0.21,0
3625,5228,1,6,747,19,1,5,60,999,9,49,94,-43,1,9.0,0.13,28,1298,0.29,2,0.01,-0.3,105,0,0.02,1,1,0.03,33,171,1,0.11,1687,9,351,-0.31,247,0.02,-0.1,-0.03,0
3626,5228,0,6,760,62,1,5,20,999,3,51,93,-36,1,8.3,0.13,24,1359,0.29,3,0.01,-0.08,109,0,0.01,1,1,0.03,418,137,1,0.11,1028,6,246,-0.31,0,-0.07,-0.1,0.07,0
3627,5228,1,0,854,46,1,5,66,999,5,41,94,-42,0,21.29,-0.4,10,109,-0.8,1,0.01,0.19,59,0,0.03,0,1,0.03,933,157,0,0.11,983,0,163,-0.31,2,0.02,-0.13,-0.21,0
3628,5191,1,0,530,0,1,5,24,999,10,42,94,-36,1,21.71,-0.4,25,1121,-0.8,1,0.01,-0.56,137,0,0.02,1,0,-0.01,36,34,0,-0.62,1258,32,326,-0.31,409,0.02,-0.1,-0.49,0
3629,5191,0,5,148,44,1,5,65,999,8,32,94,-36,1,84.53,-0.04,23,773,-0.8,1,0.0,-0.56,129,0,0.01,1,0,0.03,921,152,1,0.11,1038,10,175,-0.31,82,0.02,-0.1,-0.21,0
3630,5228,1,1,382,89,1,5,59,999,3,37,94,-42,0,20.13,0.13,28,1665,-0.8,4,-0.18,0.19,147,0,0.0,1,0,0.06,894,222,0,-0.62,448,13,51,-0.31,400,-0.18,0.24,0.07,0
3631,5228,1,6,295,81,1,5,55,999,6,46,93,-36,1,113.91,-0.04,22,663,0.29,3,0.01,-0.08,14,0,0.0,1,0,-0.01,856,197,0,0.11,843,0,183,-0.31,166,0.02,-0.1,-0.21,0
3632,5191,0,5,310,66,1,5,53,999,9,33,94,-36,0,43.72,0.13,7,665,-0.8,4,0.0,-0.56,71,0,0.02,1,0,-0.05,627,147,0,0.11,1297,6,85,-0.31,350,0.02,-0.13,0.07,0
3633,5018,1,5,424,96,-3,1,50,999,4,68,92,-27,0,48.42,0.13,27,1020,0.29,2,0.01,1.54,189,0,0.02,1,0,-0.01,89,180,0,0.11,1088,10,418,-0.31,301,0.02,-0.13,0.9,1
3634,5099,1,6,846,22,-2,1,70,999,7,41,93,-47,0,97.07,-0.4,7,1304,0.29,1,0.01,0.51,14,1,0.0,1,1,-0.01,117,60,1,0.11,1626,30,69,0.35,500,0.02,-0.1,-0.49,0
3635,5228,0,5,510,64,1,5,53,999,5,32,93,-36,0,4.61,0.2,4,1237,0.29,2,0.01,-0.08,19,0,0.03,0,1,-0.01,43,13,0,0.11,857,11,460,-0.31,417,0.02,0.24,0.21,0
